2025-05-13 23:43:00 | INFO     | __main__:__init__:34 - Bot initialized
2025-05-13 23:43:03 | INFO     | services.firebase_service:initialize:30 - Firebase connection established
2025-05-13 23:43:03 | INFO     | services.firebase_service:__init__:22 - Firebase service initialized
2025-05-13 23:43:03 | INFO     | cogs.dsm:__init__:243 - DSM cog initialized
2025-05-13 23:43:03 | INFO     | __main__:setup_hook:42 - Cogs loaded
2025-05-13 23:43:06 | INFO     | cogs.dsm:before_daily_standup:614 - Daily standup task started
2025-05-13 23:43:06 | INFO     | __main__:on_ready:46 - Logged in as E-Konsulta Internals
2025-05-13 23:43:07 | INFO     | services.firebase_service:load_tasks:116 - Loaded tasks from Firebase
2025-05-13 23:43:07 | INFO     | services.firebase_service:load_dsm_messages:202 - Loaded DSM messages from Firebase
2025-05-13 23:43:07 | INFO     | cogs.dsm:on_ready:275 - Tasks and DSM messages loaded from Firebase
2025-05-13 23:43:12 | INFO     | cogs.dsm:simulate_dsm:842 - [COMMAND] /simulate_dsm used by pataponz (1048212846720327681) in stimmie's server (1365369294623608882)
2025-05-13 23:43:13 | INFO     | cogs.dsm:simulate_dsm:880 - [COMMAND] Created DSM thread: DAILY STANDUP MEETING - 2025-05-13 (1371875442625347647)
2025-05-13 23:43:14 | INFO     | services.firebase_service:save_dsm_session:130 - Saved DSM session for guild 1365369294623608882
2025-05-13 23:43:14 | INFO     | cogs.dsm:simulate_dsm:908 - [COMMAND] Sent opening message to thread 1371875442625347647
2025-05-13 23:43:14 | INFO     | services.firebase_service:load_tasks:116 - Loaded tasks from Firebase
2025-05-13 23:43:15 | INFO     | services.firebase_service:save_dsm_messages:177 - Saved DSM messages to Firebase
2025-05-13 23:43:15 | INFO     | cogs.dsm:send_initial_task_embeds:422 - Sent initial task embeds in thread DAILY STANDUP MEETING - 2025-05-13
2025-05-13 23:43:33 | INFO     | cogs.dsm:dsm:1433 - [COMMAND] /dsm used by pataponz (1048212846720327681) in stimmie's server (1365369294623608882)
2025-05-13 23:43:34 | INFO     | cogs.dsm:update_task_message:996 - [DEBUG] Starting update_task_message for channel 1371850944140017698
2025-05-13 23:43:34 | INFO     | cogs.dsm:update_task_message:1019 - [DEBUG] Updating for specific user 1048212846720327681
2025-05-13 23:43:34 | INFO     | cogs.dsm:update_task_message:1031 - [DEBUG] Found 30 tasks for user
2025-05-13 23:43:34 | INFO     | cogs.dsm:update_task_message:1052 - [DEBUG] Generated control number: CJ9QCM
2025-05-13 23:43:34 | INFO     | cogs.dsm:update_task_message:1095 - [DEBUG] Created embed with 5 completed and 25 pending tasks
2025-05-13 23:43:34 | INFO     | cogs.dsm:update_task_message:1096 - [DEBUG] Embed footer: Total Tasks: 30 | Completed: 5 | Pending: 25 | Control: CJ9QCM
2025-05-13 23:43:34 | INFO     | cogs.dsm:update_task_message:1100 - [DEBUG] Target channel: 1371850944140017698
2025-05-13 23:43:34 | INFO     | cogs.dsm:update_task_message:1107 - [DEBUG] Found stored message ID: 1371875449659199488
