2025-05-13 23:28:02 | INFO     | __main__:__init__:34 - Bot initialized
2025-05-13 23:28:04 | INFO     | services.firebase_service:initialize:30 - Firebase connection established
2025-05-13 23:28:04 | INFO     | services.firebase_service:__init__:22 - Firebase service initialized
2025-05-13 23:28:04 | INFO     | cogs.dsm:__init__:145 - DSM cog initialized
2025-05-13 23:28:05 | INFO     | __main__:setup_hook:42 - Cogs loaded
2025-05-13 23:28:08 | INFO     | cogs.dsm:before_daily_standup:516 - Daily standup task started
2025-05-13 23:28:08 | INFO     | __main__:on_ready:46 - Logged in as E-Konsulta Internals
2025-05-13 23:28:08 | INFO     | services.firebase_service:load_tasks:116 - Loaded tasks from Firebase
2025-05-13 23:28:08 | INFO     | services.firebase_service:load_dsm_messages:202 - Loaded DSM messages from Firebase
2025-05-13 23:28:08 | INFO     | cogs.dsm:on_ready:177 - Tasks and DSM messages loaded from Firebase
2025-05-13 23:28:14 | INFO     | cogs.dsm:simulate_dsm:744 - [COMMAND] /simulate_dsm used by pataponz (1048212846720327681) in stimmie's server (1365369294623608882)
2025-05-13 23:28:16 | INFO     | cogs.dsm:simulate_dsm:782 - [COMMAND] Created DSM thread: DAILY STANDUP MEETING - 2025-05-13 (1371871676970569881)
2025-05-13 23:28:16 | INFO     | services.firebase_service:save_dsm_session:130 - Saved DSM session for guild 1365369294623608882
2025-05-13 23:28:16 | INFO     | cogs.dsm:simulate_dsm:810 - [COMMAND] Sent opening message to thread 1371871676970569881
2025-05-13 23:28:17 | INFO     | services.firebase_service:load_tasks:116 - Loaded tasks from Firebase
2025-05-13 23:28:18 | INFO     | services.firebase_service:save_dsm_messages:177 - Saved DSM messages to Firebase
2025-05-13 23:28:18 | INFO     | cogs.dsm:send_initial_task_embeds:324 - Sent initial task embeds in thread DAILY STANDUP MEETING - 2025-05-13
2025-05-13 23:28:26 | INFO     | cogs.dsm:dsm:1351 - [COMMAND] /dsm used by pataponz (1048212846720327681) in stimmie's server (1365369294623608882)
2025-05-13 23:28:28 | INFO     | cogs.dsm:update_task_message:898 - [DEBUG] Starting update_task_message for channel 1371850944140017698
2025-05-13 23:28:28 | INFO     | cogs.dsm:update_task_message:921 - [DEBUG] Updating for specific user 1048212846720327681
2025-05-13 23:28:28 | INFO     | cogs.dsm:update_task_message:933 - [DEBUG] Found 25 tasks for user
2025-05-13 23:28:28 | INFO     | cogs.dsm:update_task_message:954 - [DEBUG] Generated control number: HMK3SK
2025-05-13 23:28:28 | INFO     | cogs.dsm:update_task_message:997 - [DEBUG] Created embed with 3 completed and 22 pending tasks
